case_id,region,case_type,customer_type,created_date,backlog_days,resolution_days,sla_breach,resolved_date,escalated,month,seasonal_factor,complexity_score,case_notes
1249,Argentina,Documentation,End Customer,2026-01-08,6.0,7.0,False,2026-01-15,0,1,1,3,Delay due to logistics issue
1250,Argentina,Order Delay,Distributor,2026-03-07,9.0,7.0,False,2026-03-14,1,3,3,4,Pricing discrepancy identified
1251,Brazil,Technical Support,Distributor,2026-01-13,9.0,9.0,True,2026-01-22,0,1,1,4,Customer is requesting urgent update
1252,Argentina,Documentation,Distributor,2026-02-26,8.0,10.0,True,2026-03-08,1,2,1,3,Pricing discrepancy identified
1253,Brazil,Pricing Issue,End Customer,2026-03-09,11.0,11.0,True,2026-03-20,1,3,3,2,Customer is requesting urgent update
1254,Chile,Pricing Issue,End Customer,2026-02-25,6.0,6.0,False,2026-03-03,0,2,1,1,Awaiting internal approval
1255,Brazil,Documentation,End Customer,2026-02-26,8.0,8.0,True,2026-03-06,1,2,1,2,Customer escalated the issue
1256,Brazil,Order Delay,End Customer,2026-03-15,10.0,9.0,True,2026-03-24,1,3,3,3,Customer is requesting urgent update
1257,Argentina,Technical Support,End Customer,2026-03-11,11.0,11.0,True,2026-03-22,1,3,3,2,Delay due to logistics issue
1258,Argentina,Order Delay,End Customer,2026-01-17,9.0,9.0,True,2026-01-26,0,1,1,1,Customer escalated the issue
1259,México,Order Delay,End Customer,2026-03-04,,,False,,0,3,3,2,Customer is requesting urgent update
1260,México,Documentation,End Customer,2026-01-20,,,False,,1,1,1,1,Customer is requesting urgent update
1261,Chile,Pricing Issue,End Customer,2026-02-26,4.0,6.0,False,2026-03-04,0,2,1,1,Awaiting internal approval
1262,México,Technical Support,Distributor,2026-01-23,,,False,,0,1,1,3,Delay due to logistics issue
1263,Brazil,Order Delay,Distributor,2026-03-30,12.0,12.0,True,2026-04-11,0,3,3,2,Delay due to logistics issue
1264,Argentina,Pricing Issue,End Customer,2026-02-26,5.0,7.0,False,2026-03-05,0,2,1,2,Awaiting internal approval
1265,México,Order Delay,Distributor,2026-03-31,,,False,,0,3,3,2,Pricing discrepancy identified
1266,México,Documentation,End Customer,2026-02-27,,,False,,0,2,1,3,Pricing discrepancy identified
1267,Chile,Documentation,Distributor,2026-03-14,8.0,7.0,False,2026-03-21,0,3,3,4,Pricing discrepancy identified
1268,Perú,Order Delay,End Customer,2026-01-06,,,False,,0,1,1,2,Customer is requesting urgent update
1269,Chile,Pricing Issue,Distributor,2026-01-06,5.0,6.0,False,2026-01-12,0,1,1,3,Customer is requesting urgent update
1270,Brazil,Order Delay,End Customer,2026-01-05,9.0,9.0,True,2026-01-14,0,1,1,2,Delay due to logistics issue
1271,Argentina,Technical Support,Distributor,2026-01-03,9.0,10.0,True,2026-01-13,0,1,1,4,Customer escalated the issue
1272,Chile,Order Delay,End Customer,2026-02-06,4.0,6.0,False,2026-02-12,1,2,1,2,Customer escalated the issue
1273,México,Technical Support,End Customer,2026-02-13,,,False,,0,2,1,3,Awaiting internal approval
1274,Argentina,Order Delay,End Customer,2026-02-11,6.0,8.0,True,2026-02-19,0,2,1,3,Pricing discrepancy identified
1275,Argentina,Technical Support,End Customer,2026-02-18,5.0,7.0,False,2026-02-25,0,2,1,2,Awaiting internal approval
1276,México,Pricing Issue,Distributor,2026-01-26,,,False,,0,1,1,4,Awaiting internal approval
1277,Chile,Order Delay,End Customer,2026-03-23,7.0,7.0,False,2026-03-30,0,3,3,1,Customer is requesting urgent update
1278,México,Order Delay,Distributor,2026-03-23,,,False,,0,3,3,4,Pricing discrepancy identified
1279,Perú,Technical Support,Distributor,2026-01-30,,,False,,0,1,1,2,Awaiting internal approval
1280,Argentina,Documentation,End Customer,2026-02-18,9.0,10.0,True,2026-02-28,0,2,1,2,Awaiting internal approval
1281,Colombia,Pricing Issue,End Customer,2026-01-17,,,False,,0,1,1,2,Customer escalated the issue
1282,Colombia,Documentation,Distributor,2026-03-24,,,False,,1,3,3,2,Customer escalated the issue
1283,Brazil,Documentation,End Customer,2026-03-19,8.0,6.0,False,2026-03-25,0,3,3,3,Delay due to logistics issue
1284,México,Order Delay,End Customer,2026-03-30,,,False,,0,3,3,3,Delay due to logistics issue
1285,México,Order Delay,Distributor,2026-01-16,,,False,,0,1,1,4,Customer escalated the issue
1286,Brazil,Order Delay,Distributor,2026-01-25,6.0,8.0,True,2026-02-02,0,1,1,4,Customer is requesting urgent update
1287,Brazil,Documentation,Distributor,2026-01-22,6.0,7.0,False,2026-01-29,1,1,1,2,Customer escalated the issue
1288,Brazil,Pricing Issue,Distributor,2026-02-01,10.0,11.0,True,2026-02-12,1,2,1,2,Awaiting internal approval
1289,Argentina,Technical Support,Distributor,2026-01-12,9.0,11.0,True,2026-01-23,1,1,1,4,Pricing discrepancy identified
1290,Perú,Technical Support,Distributor,2026-01-27,,,False,,1,1,1,4,Customer escalated the issue
1291,México,Technical Support,End Customer,2026-02-12,,,False,,0,2,1,2,Delay due to logistics issue
1292,Argentina,Pricing Issue,End Customer,2026-01-15,9.0,9.0,True,2026-01-24,1,1,1,3,Pricing discrepancy identified
1293,Brazil,Documentation,End Customer,2026-01-31,6.0,8.0,True,2026-02-08,0,1,1,2,Awaiting internal approval
1294,México,Documentation,Distributor,2026-01-19,,,False,,0,1,1,2,Delay due to logistics issue
1295,Argentina,Pricing Issue,Distributor,2026-03-31,7.0,7.0,False,2026-04-07,0,3,3,2,Awaiting internal approval
1296,Perú,Order Delay,End Customer,2026-03-30,,,False,,1,3,3,1,Customer is requesting urgent update
1297,Argentina,Pricing Issue,End Customer,2026-01-31,8.0,8.0,True,2026-02-08,0,1,1,3,Customer is requesting urgent update
1298,Perú,Documentation,End Customer,2026-01-02,,,False,,1,1,1,2,Awaiting internal approval
1299,Brazil,Technical Support,Distributor,2026-01-31,8.0,9.0,True,2026-02-09,1,1,1,4,Delay due to logistics issue
1300,Perú,Technical Support,End Customer,2026-03-19,,,False,,0,3,3,1,Customer escalated the issue
1301,México,Technical Support,End Customer,2026-01-16,,,False,,1,1,1,3,Customer is requesting urgent update
1302,Brazil,Order Delay,Distributor,2026-01-31,9.0,10.0,True,2026-02-10,1,1,1,2,Delay due to logistics issue
1303,México,Order Delay,Distributor,2026-01-07,,,False,,0,1,1,2,Customer escalated the issue
1304,Colombia,Pricing Issue,Distributor,2026-03-01,,,False,,0,3,3,2,Customer is requesting urgent update
1305,Chile,Technical Support,End Customer,2026-01-25,4.0,6.0,False,2026-01-31,0,1,1,1,Customer is requesting urgent update
1306,Perú,Order Delay,Distributor,2026-01-22,,,False,,1,1,1,2,Customer escalated the issue
1307,Chile,Documentation,Distributor,2026-01-12,7.0,8.0,True,2026-01-20,0,1,1,3,Awaiting internal approval
1308,Chile,Pricing Issue,Distributor,2026-03-12,9.0,7.0,False,2026-03-19,1,3,3,2,Customer escalated the issue
1309,Perú,Documentation,Distributor,2026-01-05,,,False,,0,1,1,2,Delay due to logistics issue
1310,Brazil,Documentation,Distributor,2026-01-25,10.0,12.0,True,2026-02-06,0,1,1,4,Delay due to logistics issue
1311,Colombia,Technical Support,Distributor,2026-02-04,,,False,,1,2,1,3,Customer escalated the issue
1312,México,Documentation,End Customer,2026-02-13,,,False,,0,2,1,1,Customer is requesting urgent update
1313,Argentina,Technical Support,End Customer,2026-03-23,11.0,11.0,True,2026-04-03,1,3,3,1,Customer is requesting urgent update
1314,México,Pricing Issue,End Customer,2026-03-24,,,False,,0,3,3,1,Pricing discrepancy identified
1315,Argentina,Documentation,End Customer,2026-03-18,7.0,7.0,False,2026-03-25,0,3,3,1,Delay due to logistics issue
1316,México,Technical Support,End Customer,2026-03-03,,,False,,1,3,3,1,Awaiting internal approval
1317,Perú,Documentation,Distributor,2026-01-06,,,False,,0,1,1,2,Pricing discrepancy identified
1318,Colombia,Order Delay,End Customer,2026-02-19,,,False,,0,2,1,1,Delay due to logistics issue
1319,Argentina,Order Delay,Distributor,2026-02-10,8.0,10.0,True,2026-02-20,0,2,1,3,Awaiting internal approval
1320,Brazil,Documentation,Distributor,2026-03-11,10.0,9.0,True,2026-03-20,1,3,3,4,Awaiting internal approval
1321,México,Order Delay,End Customer,2026-01-02,,,False,,0,1,1,1,Awaiting internal approval
1322,México,Pricing Issue,Distributor,2026-01-08,,,False,,0,1,1,4,Delay due to logistics issue
1323,Argentina,Order Delay,Distributor,2026-01-29,8.0,9.0,True,2026-02-07,1,1,1,4,Delay due to logistics issue
1324,Brazil,Pricing Issue,End Customer,2026-03-07,9.0,9.0,True,2026-03-16,0,3,3,1,Customer escalated the issue
1325,Brazil,Technical Support,Distributor,2026-03-14,11.0,10.0,True,2026-03-24,0,3,3,2,Customer escalated the issue
1326,Perú,Pricing Issue,Distributor,2026-01-12,,,False,,1,1,1,2,Customer is requesting urgent update
1327,Perú,Technical Support,End Customer,2026-02-04,,,False,,0,2,1,3,Customer escalated the issue
1328,Perú,Order Delay,Distributor,2026-01-13,,,False,,0,1,1,4,Customer escalated the issue
1329,Perú,Technical Support,Distributor,2026-02-24,,,False,,1,2,1,3,Customer is requesting urgent update
1330,Perú,Order Delay,End Customer,2026-01-26,,,False,,0,1,1,1,Delay due to logistics issue
1331,Perú,Technical Support,Distributor,2026-01-28,,,False,,1,1,1,4,Pricing discrepancy identified
1332,Colombia,Pricing Issue,Distributor,2026-02-08,,,False,,0,2,1,4,Customer is requesting urgent update
1333,Brazil,Documentation,End Customer,2026-01-22,10.0,12.0,True,2026-02-03,0,1,1,3,Pricing discrepancy identified
1334,Perú,Documentation,Distributor,2026-02-14,,,False,,0,2,1,3,Delay due to logistics issue
1335,Brazil,Documentation,Distributor,2026-01-27,8.0,10.0,True,2026-02-06,0,1,1,4,Delay due to logistics issue
1336,Brazil,Technical Support,Distributor,2026-03-28,11.0,9.0,True,2026-04-06,0,3,3,3,Customer escalated the issue
1337,Chile,Documentation,End Customer,2026-03-17,7.0,6.0,False,2026-03-23,0,3,3,2,Awaiting internal approval
1338,Colombia,Order Delay,End Customer,2026-03-03,,,False,,0,3,3,2,Customer escalated the issue
1339,Perú,Order Delay,End Customer,2026-03-03,,,False,,0,3,3,3,Awaiting internal approval
1340,México,Pricing Issue,End Customer,2026-01-24,,,False,,0,1,1,3,Awaiting internal approval
1341,Argentina,Technical Support,End Customer,2026-02-12,7.0,9.0,True,2026-02-21,0,2,1,3,Customer is requesting urgent update
1342,México,Pricing Issue,End Customer,2026-03-26,,,False,,0,3,3,1,Customer is requesting urgent update
1343,Colombia,Documentation,End Customer,2026-03-28,,,False,,0,3,3,2,Awaiting internal approval
1344,Argentina,Technical Support,End Customer,2026-03-06,9.0,9.0,True,2026-03-15,0,3,3,2,Pricing discrepancy identified
1345,Colombia,Pricing Issue,End Customer,2026-01-16,,,False,,0,1,1,3,Delay due to logistics issue
1346,Brazil,Order Delay,Distributor,2026-03-25,10.0,8.0,True,2026-04-02,0,3,3,4,Customer is requesting urgent update
1347,Argentina,Documentation,End Customer,2026-03-05,11.0,10.0,True,2026-03-15,0,3,3,2,Pricing discrepancy identified
1348,Brazil,Documentation,Distributor,2026-01-08,6.0,8.0,True,2026-01-16,0,1,1,3,Pricing discrepancy identified
1349,México,Documentation,Distributor,2026-03-19,,,False,,0,3,3,4,Awaiting internal approval
1350,México,Pricing Issue,End Customer,2026-01-02,,,False,,0,1,1,2,Customer escalated the issue
1351,Argentina,Documentation,End Customer,2026-03-09,9.0,7.0,False,2026-03-16,0,3,3,2,Customer escalated the issue
1352,Argentina,Order Delay,Distributor,2026-03-17,8.0,8.0,True,2026-03-25,0,3,3,2,Customer is requesting urgent update
1353,Perú,Documentation,End Customer,2026-01-27,,,False,,0,1,1,1,Customer escalated the issue
1354,Colombia,Pricing Issue,Distributor,2026-01-05,,,False,,0,1,1,4,Delay due to logistics issue
1355,Perú,Pricing Issue,Distributor,2026-02-02,,,False,,1,2,1,4,Awaiting internal approval
1356,Colombia,Documentation,End Customer,2026-03-02,,,False,,0,3,3,3,Awaiting internal approval
1357,Perú,Documentation,End Customer,2026-01-18,,,False,,0,1,1,1,Awaiting internal approval
1358,Brazil,Pricing Issue,End Customer,2026-01-05,7.0,7.0,False,2026-01-12,1,1,1,1,Customer is requesting urgent update
1359,Argentina,Order Delay,Distributor,2026-02-14,6.0,6.0,False,2026-02-20,0,2,1,3,Customer is requesting urgent update
1360,México,Order Delay,Distributor,2026-01-25,,,False,,0,1,1,3,Customer escalated the issue
1361,Colombia,Documentation,End Customer,2026-01-11,,,False,,0,1,1,1,Awaiting internal approval
1362,Colombia,Documentation,End Customer,2026-01-14,,,False,,0,1,1,2,Awaiting internal approval
1363,México,Documentation,End Customer,2026-01-18,,,False,,0,1,1,3,Customer escalated the issue
1364,Perú,Pricing Issue,End Customer,2026-03-26,,,False,,1,3,3,2,Customer is requesting urgent update
1365,Colombia,Technical Support,Distributor,2026-01-12,,,False,,0,1,1,2,Awaiting internal approval
1366,Brazil,Technical Support,Distributor,2026-01-26,9.0,10.0,True,2026-02-05,0,1,1,4,Delay due to logistics issue
1367,Argentina,Pricing Issue,End Customer,2026-01-19,6.0,6.0,False,2026-01-25,0,1,1,3,Customer escalated the issue
1368,México,Documentation,End Customer,2026-03-27,,,False,,0,3,3,1,Customer is requesting urgent update
1369,Argentina,Technical Support,Distributor,2026-03-06,9.0,7.0,False,2026-03-13,0,3,3,4,Customer is requesting urgent update
1370,Colombia,Pricing Issue,End Customer,2026-01-27,,,False,,0,1,1,2,Customer is requesting urgent update
1371,Colombia,Pricing Issue,End Customer,2026-03-07,,,False,,0,3,3,1,Customer escalated the issue
1372,México,Order Delay,Distributor,2026-02-18,,,False,,0,2,1,3,Customer escalated the issue
1373,Brazil,Pricing Issue,Distributor,2026-02-25,8.0,10.0,True,2026-03-07,0,2,1,4,Customer escalated the issue
1374,Chile,Documentation,Distributor,2026-02-09,5.0,5.0,False,2026-02-14,0,2,1,4,Awaiting internal approval
1375,México,Order Delay,Distributor,2026-01-09,,,False,,0,1,1,2,Customer escalated the issue
1376,Chile,Technical Support,End Customer,2026-03-12,9.0,8.0,True,2026-03-20,0,3,3,2,Pricing discrepancy identified
1377,Perú,Pricing Issue,End Customer,2026-01-05,,,False,,0,1,1,1,Awaiting internal approval
1378,Chile,Order Delay,End Customer,2026-03-08,9.0,7.0,False,2026-03-15,1,3,3,2,Pricing discrepancy identified
1379,Brazil,Pricing Issue,Distributor,2026-03-02,9.0,7.0,False,2026-03-09,0,3,3,4,Pricing discrepancy identified
1380,Perú,Pricing Issue,End Customer,2026-03-21,,,False,,0,3,3,1,Delay due to logistics issue
1381,Chile,Order Delay,End Customer,2026-02-23,5.0,6.0,False,2026-03-01,0,2,1,1,Pricing discrepancy identified
1382,Perú,Technical Support,Distributor,2026-02-16,,,False,,0,2,1,4,Customer escalated the issue
1383,Chile,Pricing Issue,End Customer,2026-03-19,6.0,5.0,False,2026-03-24,0,3,3,1,Customer is requesting urgent update
1384,Brazil,Documentation,End Customer,2026-03-16,12.0,10.0,True,2026-03-26,0,3,3,2,Pricing discrepancy identified
1385,Chile,Technical Support,End Customer,2026-01-12,4.0,6.0,False,2026-01-18,0,1,1,2,Customer escalated the issue
1386,Chile,Technical Support,End Customer,2026-02-15,6.0,6.0,False,2026-02-21,0,2,1,2,Customer is requesting urgent update
1387,Chile,Pricing Issue,Distributor,2026-02-28,7.0,8.0,True,2026-03-08,1,2,1,4,Customer escalated the issue
1388,México,Technical Support,End Customer,2026-03-17,,,False,,0,3,3,1,Awaiting internal approval
1389,México,Order Delay,End Customer,2026-01-10,,,False,,0,1,1,2,Customer is requesting urgent update
1390,México,Order Delay,End Customer,2026-03-19,,,False,,1,3,3,2,Pricing discrepancy identified
1391,Brazil,Technical Support,End Customer,2026-02-14,7.0,9.0,True,2026-02-23,0,2,1,2,Customer escalated the issue
1392,Perú,Pricing Issue,End Customer,2026-01-13,,,False,,0,1,1,2,Awaiting internal approval
1393,Colombia,Documentation,Distributor,2026-01-25,,,False,,0,1,1,4,Customer escalated the issue
1394,Chile,Pricing Issue,Distributor,2026-02-08,8.0,8.0,True,2026-02-16,0,2,1,3,Customer escalated the issue
1395,Chile,Pricing Issue,End Customer,2026-01-10,8.0,10.0,True,2026-01-20,1,1,1,3,Awaiting internal approval
1396,Brazil,Pricing Issue,End Customer,2026-03-19,10.0,8.0,True,2026-03-27,0,3,3,3,Customer is requesting urgent update
1397,Chile,Technical Support,Distributor,2026-01-16,6.0,7.0,False,2026-01-23,0,1,1,2,Pricing discrepancy identified
1398,México,Technical Support,Distributor,2026-03-20,,,False,,1,3,3,3,Pricing discrepancy identified
1399,Colombia,Pricing Issue,Distributor,2026-01-09,,,False,,0,1,1,4,Customer is requesting urgent update
1400,Argentina,Documentation,End Customer,2026-02-03,5.0,6.0,False,2026-02-09,0,2,1,1,Pricing discrepancy identified
1401,Chile,Pricing Issue,End Customer,2026-01-02,5.0,6.0,False,2026-01-08,0,1,1,3,Pricing discrepancy identified
1402,México,Documentation,Distributor,2026-01-10,,,False,,0,1,1,2,Customer is requesting urgent update
1403,Argentina,Pricing Issue,Distributor,2026-01-16,8.0,9.0,True,2026-01-25,1,1,1,2,Pricing discrepancy identified
1404,Colombia,Documentation,Distributor,2026-01-03,,,False,,0,1,1,4,Customer is requesting urgent update
1405,Argentina,Pricing Issue,End Customer,2026-03-04,11.0,10.0,True,2026-03-14,1,3,3,1,Awaiting internal approval
1406,México,Order Delay,Distributor,2026-02-17,,,False,,0,2,1,2,Delay due to logistics issue
1407,Perú,Technical Support,End Customer,2026-02-02,,,False,,0,2,1,3,Awaiting internal approval
1408,Perú,Pricing Issue,End Customer,2026-02-13,,,False,,0,2,1,2,Delay due to logistics issue
1409,Argentina,Technical Support,Distributor,2026-03-20,8.0,6.0,False,2026-03-26,0,3,3,2,Customer is requesting urgent update
1410,Brazil,Pricing Issue,End Customer,2026-03-20,8.0,8.0,True,2026-03-28,0,3,3,1,Awaiting internal approval
1411,Argentina,Technical Support,End Customer,2026-02-25,5.0,7.0,False,2026-03-04,0,2,1,3,Pricing discrepancy identified
1412,Chile,Order Delay,Distributor,2026-02-23,4.0,5.0,False,2026-02-28,1,2,1,3,Customer is requesting urgent update
1413,Chile,Technical Support,End Customer,2026-03-20,10.0,10.0,True,2026-03-30,1,3,3,3,Awaiting internal approval
1414,Perú,Order Delay,Distributor,2026-03-11,,,False,,0,3,3,3,Pricing discrepancy identified
1415,Brazil,Technical Support,Distributor,2026-01-02,7.0,9.0,True,2026-01-11,1,1,1,2,Delay due to logistics issue
1416,México,Pricing Issue,End Customer,2026-02-15,,,False,,0,2,1,2,Delay due to logistics issue
1417,Chile,Documentation,Distributor,2026-01-23,6.0,7.0,False,2026-01-30,1,1,1,2,Customer escalated the issue
1418,Perú,Technical Support,Distributor,2026-03-07,,,False,,0,3,3,4,Pricing discrepancy identified
1419,Colombia,Order Delay,End Customer,2026-03-02,,,False,,0,3,3,1,Customer escalated the issue
